"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/21/2020","AQS","250092006","2","23.4","ppb","22","LYNN WATER TREATMENT PLANT","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"01/22/2020","AQS","250092006","2","45.7","ppb","42","LYNN WATER TREATMENT PLANT","22","92.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"01/23/2020","AQS","250092006","2","43","ppb","41","LYNN WATER TREATMENT PLANT","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"01/24/2020","AQS","250092006","2","24","ppb","23","LYNN WATER TREATMENT PLANT","23","96.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"01/25/2020","AQS","250092006","2","7.1","ppb","7","LYNN WATER TREATMENT PLANT","22","92.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"01/26/2020","AQS","250092006","2","10","ppb","9","LYNN WATER TREATMENT PLANT","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"01/27/2020","AQS","250092006","2","14","ppb","13","LYNN WATER TREATMENT PLANT","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"01/29/2020","AQS","250092006","2","3.1","ppb","3","LYNN WATER TREATMENT PLANT","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"01/30/2020","AQS","250092006","2","32.5","ppb","30","LYNN WATER TREATMENT PLANT","23","96.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"01/31/2020","AQS","250092006","2","37.7","ppb","35","LYNN WATER TREATMENT PLANT","22","92.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"01/01/2020","AQS","250130008","1","3","ppb","3","WESTOVER AFB","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"01/02/2020","AQS","250130008","1","25","ppb","24","WESTOVER AFB","21","88.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"01/03/2020","AQS","250130008","1","29","ppb","27","WESTOVER AFB","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"01/04/2020","AQS","250130008","1","19","ppb","18","WESTOVER AFB","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"01/05/2020","AQS","250130008","1","4","ppb","4","WESTOVER AFB","21","88.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"01/06/2020","AQS","250130008","1","29","ppb","27","WESTOVER AFB","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"01/07/2020","AQS","250130008","1","21","ppb","20","WESTOVER AFB","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"01/08/2020","AQS","250130008","1","26","ppb","25","WESTOVER AFB","21","88.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"01/09/2020","AQS","250130008","1","19","ppb","18","WESTOVER AFB","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"01/10/2020","AQS","250130008","1","28","ppb","26","WESTOVER AFB","22","92.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"01/11/2020","AQS","250130008","1","18","ppb","17","WESTOVER AFB","21","88.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"01/12/2020","AQS","250130008","1","3","ppb","3","WESTOVER AFB","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"01/13/2020","AQS","250130008","1","14","ppb","13","WESTOVER AFB","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"01/14/2020","AQS","250130008","1","22","ppb","21","WESTOVER AFB","21","88.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"01/15/2020","AQS","250130008","1","22","ppb","21","WESTOVER AFB","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"01/16/2020","AQS","250130008","1","16","ppb","15","WESTOVER AFB","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"01/17/2020","AQS","250130008","1","2","ppb","2","WESTOVER AFB","21","88.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"01/18/2020","AQS","250130008","1","12","ppb","11","WESTOVER AFB","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"01/19/2020","AQS","250130008","1","22","ppb","21","WESTOVER AFB","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"01/20/2020","AQS","250130008","1","4","ppb","4","WESTOVER AFB","21","88.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"01/21/2020","AQS","250130008","1","29","ppb","27","WESTOVER AFB","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"01/22/2020","AQS","250130008","1","37","ppb","35","WESTOVER AFB","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"01/23/2020","AQS","250130008","1","43","ppb","41","WESTOVER AFB","21","88.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"01/24/2020","AQS","250130008","1","37","ppb","35","WESTOVER AFB","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"01/25/2020","AQS","250130008","1","9","ppb","8","WESTOVER AFB","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"01/26/2020","AQS","250130008","1","10","ppb","9","WESTOVER AFB","21","88.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"01/27/2020","AQS","250130008","1","12","ppb","11","WESTOVER AFB","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"01/28/2020","AQS","250130008","1","6","ppb","6","WESTOVER AFB","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"01/29/2020","AQS","250130008","1","2","ppb","2","WESTOVER AFB","20","83.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"01/30/2020","AQS","250130008","1","28","ppb","26","WESTOVER AFB","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"01/31/2020","AQS","250130008","1","27","ppb","25","WESTOVER AFB","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"01/01/2020","AQS","250130018","1","11","ppb","10","","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.1202291946886","-72.5845032277788"
"01/02/2020","AQS","250130018","1","28","ppb","26","","21","88.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.1202291946886","-72.5845032277788"
"01/03/2020","AQS","250130018","1","35","ppb","33","","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.1202291946886","-72.5845032277788"
"01/04/2020","AQS","250130018","1","22","ppb","21","","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.1202291946886","-72.5845032277788"
"01/05/2020","AQS","250130018","1","17","ppb","16","","21","88.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.1202291946886","-72.5845032277788"
"01/06/2020","AQS","250130018","1","32","ppb","30","","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.1202291946886","-72.5845032277788"
"01/07/2020","AQS","250130018","1","40","ppb","38","","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.1202291946886","-72.5845032277788"
"01/08/2020","AQS","250130018","1","29","ppb","27","","21","88.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.1202291946886","-72.5845032277788"
"01/09/2020","AQS","250130018","1","30","ppb","28","","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.1202291946886","-72.5845032277788"
"01/10/2020","AQS","250130018","1","31","ppb","29","","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.1202291946886","-72.5845032277788"
"01/11/2020","AQS","250130018","1","21","ppb","20","","21","88.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.1202291946886","-72.5845032277788"
"01/12/2020","AQS","250130018","1","13","ppb","12","","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.1202291946886","-72.5845032277788"
"01/13/2020","AQS","250130018","1","21","ppb","20","","23","96.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.1202291946886","-72.5845032277788"
"01/14/2020","AQS","250130018","1","23","ppb","22","","21","88.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.1202291946886","-72.5845032277788"
"01/15/2020","AQS","250130018","1","31","ppb","29","","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.1202291946886","-72.5845032277788"
"01/16/2020","AQS","250130018","1","26","ppb","25","","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.1202291946886","-72.5845032277788"
"01/17/2020","AQS","250130018","1","9","ppb","8","","21","88.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.1202291946886","-72.5845032277788"
"01/18/2020","AQS","250130018","1","24","ppb","23","","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.1202291946886","-72.5845032277788"
"01/19/2020","AQS","250130018","1","29","ppb","27","","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.1202291946886","-72.5845032277788"
"01/20/2020","AQS","250130018","1","27","ppb","25","","21","88.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.1202291946886","-72.5845032277788"
"01/21/2020","AQS","250130018","1","45","ppb","42","","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.1202291946886","-72.5845032277788"
"01/22/2020","AQS","250130018","1","44","ppb","42","","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.1202291946886","-72.5845032277788"
"01/23/2020","AQS","250130018","1","47","ppb","44","","19","79.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.1202291946886","-72.5845032277788"
"01/24/2020","AQS","250130018","1","42","ppb","40","","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.1202291946886","-72.5845032277788"
"01/25/2020","AQS","250130018","1","19","ppb","18","","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.1202291946886","-72.5845032277788"
"01/26/2020","AQS","250130018","1","23","ppb","22","","21","88.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.1202291946886","-72.5845032277788"
"01/27/2020","AQS","250130018","1","22","ppb","21","","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.1202291946886","-72.5845032277788"
"01/28/2020","AQS","250130018","1","10","ppb","9","","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.1202291946886","-72.5845032277788"
"01/29/2020","AQS","250130018","1","14","ppb","13","","21","88.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.1202291946886","-72.5845032277788"
"01/30/2020","AQS","250130018","1","39","ppb","37","","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.1202291946886","-72.5845032277788"
"01/31/2020","AQS","250130018","1","37","ppb","35","","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.1202291946886","-72.5845032277788"
"01/01/2020","AQS","250154002","1","2","ppb","2","QUABBIN RES","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","015","Hampshire","42.2984926849719","-72.3340786435612"
"01/02/2020","AQS","250154002","1","20","ppb","19","QUABBIN RES","21","88.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","015","Hampshire","42.2984926849719","-72.3340786435612"
"01/03/2020","AQS","250154002","1","29","ppb","27","QUABBIN RES","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","015","Hampshire","42.2984926849719","-72.3340786435612"
"01/04/2020","AQS","250154002","1","27","ppb","25","QUABBIN RES","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","015","Hampshire","42.2984926849719","-72.3340786435612"
"01/05/2020","AQS","250154002","1","1","ppb","1","QUABBIN RES","21","88.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","015","Hampshire","42.2984926849719","-72.3340786435612"
"01/06/2020","AQS","250154002","1","11","ppb","10","QUABBIN RES","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","015","Hampshire","42.2984926849719","-72.3340786435612"
"01/07/2020","AQS","250154002","1","4","ppb","4","QUABBIN RES","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","015","Hampshire","42.2984926849719","-72.3340786435612"
"01/08/2020","AQS","250154002","1","8","ppb","8","QUABBIN RES","21","88.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","015","Hampshire","42.2984926849719","-72.3340786435612"
"01/09/2020","AQS","250154002","1","3","ppb","3","QUABBIN RES","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","015","Hampshire","42.2984926849719","-72.3340786435612"
"01/10/2020","AQS","250154002","1","19","ppb","18","QUABBIN RES","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","015","Hampshire","42.2984926849719","-72.3340786435612"
"01/11/2020","AQS","250154002","1","10","ppb","9","QUABBIN RES","21","88.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","015","Hampshire","42.2984926849719","-72.3340786435612"
"01/12/2020","AQS","250154002","1","1","ppb","1","QUABBIN RES","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","015","Hampshire","42.2984926849719","-72.3340786435612"
"01/13/2020","AQS","250154002","1","5","ppb","5","QUABBIN RES","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","015","Hampshire","42.2984926849719","-72.3340786435612"
"01/15/2020","AQS","250154002","1","5","ppb","5","QUABBIN RES","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","015","Hampshire","42.2984926849719","-72.3340786435612"
"01/16/2020","AQS","250154002","1","5","ppb","5","QUABBIN RES","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","015","Hampshire","42.2984926849719","-72.3340786435612"
"01/17/2020","AQS","250154002","1","1","ppb","1","QUABBIN RES","21","88.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","015","Hampshire","42.2984926849719","-72.3340786435612"
"01/18/2020","AQS","250154002","1","3","ppb","3","QUABBIN RES","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","015","Hampshire","42.2984926849719","-72.3340786435612"
"01/19/2020","AQS","250154002","1","7","ppb","7","QUABBIN RES","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","015","Hampshire","42.2984926849719","-72.3340786435612"
"01/20/2020","AQS","250154002","1","2","ppb","2","QUABBIN RES","21","88.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","015","Hampshire","42.2984926849719","-72.3340786435612"
"01/21/2020","AQS","250154002","1","1","ppb","1","QUABBIN RES","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","015","Hampshire","42.2984926849719","-72.3340786435612"
"01/22/2020","AQS","250154002","1","15","ppb","14","QUABBIN RES","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","015","Hampshire","42.2984926849719","-72.3340786435612"
"01/23/2020","AQS","250154002","1","43","ppb","41","QUABBIN RES","21","88.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","015","Hampshire","42.2984926849719","-72.3340786435612"
"01/24/2020","AQS","250154002","1","42","ppb","40","QUABBIN RES","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","015","Hampshire","42.2984926849719","-72.3340786435612"
"01/25/2020","AQS","250154002","1","5","ppb","5","QUABBIN RES","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","015","Hampshire","42.2984926849719","-72.3340786435612"
"01/26/2020","AQS","250154002","1","4","ppb","4","QUABBIN RES","21","88.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","015","Hampshire","42.2984926849719","-72.3340786435612"
"01/27/2020","AQS","250154002","1","7","ppb","7","QUABBIN RES","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","015","Hampshire","42.2984926849719","-72.3340786435612"
"01/28/2020","AQS","250154002","1","2","ppb","2","QUABBIN RES","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","015","Hampshire","42.2984926849719","-72.3340786435612"
"01/29/2020","AQS","250154002","1","1","ppb","1","QUABBIN RES","21","88.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","015","Hampshire","42.2984926849719","-72.3340786435612"
"01/30/2020","AQS","250154002","1","11","ppb","10","QUABBIN RES","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","015","Hampshire","42.2984926849719","-72.3340786435612"
"01/31/2020","AQS","250154002","1","10","ppb","9","QUABBIN RES","24","100.0000","42602","Nitrogen dioxide (NO2)","44140","Springfield, MA","25","Massachusetts","015","Hampshire","42.2984926849719","-72.3340786435612"
"01/01/2020","AQS","250170010","1","8","ppb","8","ChelmsfordNR","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/02/2020","AQS","250170010","1","35","ppb","33","ChelmsfordNR","21","88.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
